Unnamed: 0	wordpos_mod	word_mod	sentid	punctuation	model	prob	surp	wordpos	pairid	condition	comparison	sentence	ROI	freqs	log_freq	expected_surp_linear	adjusted_surp_linear	adjusted_prob_linear	expected_surp_gam	adjusted_surp	adjusted_prob
959	4	t	114	False	FacebookAI/roberta-base	0.9999996423721312	5.159478746463719e-07	4	57	sentence_meaning2_syn2	unexpected	That phrase doesn’t have a subject or a verb.	1	10548	9.263786347681808	4.3831865250277975	-4.383186009079923	80.09280373922815	4.446516706316787	-4.4465161903689125	85.32915505119979
960	5	have	114	False	FacebookAI/roberta-base	0.7704114317893982	0.3762989938259125	5	57	sentence_meaning2_syn2	unexpected	That phrase doesn’t have a subject or a verb.	1	480715	13.083031938121136	1.9929938229725739	-1.6166948291466614	5.036416559716734	2.011620811857612	-1.6353218180316995	5.1311090147528375
961	6	a	114	False	FacebookAI/roberta-base	0.9983965754508972	0.0023150916676968	6	57	sentence_meaning2_syn2	unexpected	That phrase doesn’t have a subject or a verb.	1	2959949	14.900682934265681	0.8554560441128629	-0.8531409524451661	2.347007124508342	0.4008416125540064	-0.39852652088630963	1.4896281437935357
962	7	subject	114	False	FacebookAI/roberta-base	0.0166302043944597	5.910050392150879	7	57	sentence_meaning2_syn2	unexpected	That phrase doesn’t have a subject or a verb.	1	12559	9.438272440022189	4.2739881572752445	1.6360622348756344	0.19474539603893237	4.204282975394369	1.70576741675651	0.18163294451212364
963	8	or	114	False	FacebookAI/roberta-base	0.8328363299369812	0.2638951241970062	8	57	sentence_meaning2_syn2	unexpected	That phrase doesn’t have a subject or a verb.	1	483152	13.088088652659962	1.9898291869467233	-1.725934062749717	5.617765925668639	2.0094855700383785	-1.7455904458413722	5.7292833084319446
964	9	a	114	False	FacebookAI/roberta-base	0.997075080871582	0.0042259534820914	9	57	sentence_meaning2_syn2	unexpected	That phrase doesn’t have a subject or a verb.	1	2959949	14.900682934265681	0.8554560441128629	-0.8512300906307715	2.3425266004105563	0.4008416125540064	-0.396615659071915	1.4867843881332692
965	10	verb.	114	False	FacebookAI/roberta-base	0.4756317327264696	3.768354326486588	10	57	sentence_meaning2_syn2	unexpected	That phrase doesn’t have a subject or a verb.	1	188	5.241747015059643	6.9002933286012045	-3.1319390021146165	22.918375264933537	6.463430175246243	-2.695075848759655	14.806641776110618
966	0	Please	115	False	FacebookAI/roberta-base	0.9735965132713318	0.0386040657758712	0	58	sentence_meaning2_syn2	expected	Please correct the grammar in this sentence.	6	8377	9.03336450150698	4.527391081157903	-4.488787015382032	89.01340847277909	4.768462636511828	-4.729858570735956	113.2795401736864
967	1	correct	115	False	FacebookAI/roberta-base	0.7344086170196533	0.4453451633453369	1	58	sentence_meaning2_syn2	expected	Please correct the grammar in this sentence.	6	5067	8.53070154144103	4.841971882599611	-4.396626719254274	81.17657491299357	5.4550717766967125	-5.009726613351376	149.863759797067
968	2	the	115	False	FacebookAI/roberta-base	0.9882196187973022	0.0170963928103446	2	58	sentence_meaning2_syn2	expected	Please correct the grammar in this sentence.	6	6500900	15.687451340644257	0.36307396011145876	-0.3459775673011142	1.4133709097380198	0.6392157956081483	-0.6221194027978038	1.8628720371201304
969	3	grammar	115	False	FacebookAI/roberta-base	0.3553506731986999	1.4926847219467163	3	58	sentence_meaning2_syn2	expected	Please correct the grammar in this sentence.	6	380	5.942799375126701	6.461554788459792	-4.968870066513076	143.86423847638315	6.8626770125018055	-5.369992290555089	214.8612112372787
970	4	in	115	False	FacebookAI/roberta-base	0.1536562442779541	2.702221632003784	4	58	sentence_meaning2_syn2	expected	Please correct the grammar in this sentence.	6	2204092	14.605826644371975	1.0399855108806566	1.6622361211231276	0.18971428132770135	0.6051344146888764	2.0970872173149075	0.12281363720033817
971	5	this	115	False	FacebookAI/roberta-base	0.9400599598884584	0.0891753360629081	5	58	sentence_meaning2_syn2	expected	Please correct the grammar in this sentence.	6	446218	13.008565141875872	2.039597265646286	-1.9504219295833778	7.031653817539419	2.0407060260096705	-1.9515306899467624	7.039454560359418
972	6	sentence.	115	False	FacebookAI/roberta-base	0.4970384676707908	4.2573561090976	6	58	sentence_meaning2_syn2	expected	Please correct the grammar in this sentence.	6	2385	7.777373602657861	5.31342596924993	-1.0560698601523297	2.8750494098957464	6.344559426511555	-2.0872033174139553	8.062335811214103
973	0	Please	116	False	FacebookAI/roberta-base	0.9150722026824952	0.1280424743890762	0	58	sentence_meaning2_syn2	unexpected	Please correct the grammar in this phrase	6	8377	9.03336450150698	4.527391081157903	-4.399348606768827	81.3978293970321	4.768462636511828	-4.640420162122751	103.58786213710404
974	1	correct	116	False	FacebookAI/roberta-base	0.8890401124954224	0.1696796268224716	1	58	sentence_meaning2_syn2	unexpected	Please correct the grammar in this phrase	6	5067	8.53070154144103	4.841971882599611	-4.67229225577714	106.94260148151791	5.4550717766967125	-5.285392149874241	197.43159104307466
975	2	the	116	False	FacebookAI/roberta-base	0.9862268567085266	0.0200085472315549	2	58	sentence_meaning2_syn2	unexpected	Please correct the grammar in this phrase	6	6500900	15.687451340644257	0.36307396011145876	-0.3430654128799039	1.409260942728312	0.6392157956081483	-0.6192072483765935	1.8574549575954853
976	3	grammar	116	False	FacebookAI/roberta-base	0.1368082165718078	2.8697731494903564	3	58	sentence_meaning2_syn2	unexpected	Please correct the grammar in this phrase	6	380	5.942799375126701	6.461554788459792	-3.5917816389694357	36.29868951011628	6.8626770125018055	-3.992903863011449	54.212085484675924
977	4	in	116	False	FacebookAI/roberta-base	0.0772139132022857	3.694995403289795	4	58	sentence_meaning2_syn2	unexpected	Please correct the grammar in this phrase	6	2204092	14.605826644371975	1.0399855108806566	2.6550098924091383	0.07029814324379413	0.6051344146888764	3.0898609886009183	0.045508280134628404
978	5	this	116	False	FacebookAI/roberta-base	0.9057621955871582	0.1427957415580749	5	58	sentence_meaning2_syn2	unexpected	Please correct the grammar in this phrase	6	446218	13.008565141875872	2.039597265646286	-1.896801524088211	6.664543932703913	2.0407060260096705	-1.8979102844515956	6.671937412897994
979	6	phrase	116	False	FacebookAI/roberta-base	3.4759955269692e-06	18.13414192199707	6	58	sentence_meaning2_syn2	unexpected	Please correct the grammar in this phrase	6	2772	7.927685045615778	5.219356785824605	12.914785136172465	2.461388008176307e-06	6.187499540603136	11.946642381393934	6.480956947668573e-06
980	0	The	117	False	FacebookAI/roberta-base	0.4152745604515075	1.2678626775741575	0	59	sentence_meaning2_syn2	expected	The sentence ended with an exclamation mark.	1	6500900	15.687451340644257	0.36307396011145876	0.9047887174626987	0.40462736676902167	0.6392157956081483	0.6286468819660092	0.5333129483663132
981	1	sentence	117	False	FacebookAI/roberta-base	0.0298983193933963	5.063791751861572	1	59	sentence_meaning2_syn2	expected	The sentence ended with an exclamation mark.	1	2385	7.777373602657861	5.31342596924993	-0.24963421738835745	1.2835558284062598	6.344559426511555	-1.280767674649983	3.599401834776684
982	2	ended	117	False	FacebookAI/roberta-base	0.2149151116609573	2.218161106109619	2	59	sentence_meaning2_syn2	expected	The sentence ended with an exclamation mark.	1	8533	9.051813463747946	4.515845194970527	-2.2976840888609082	9.951109861914114	4.7427076123988385	-2.5245465062892194	12.485232005385793
983	3	with	117	False	FacebookAI/roberta-base	0.914490520954132	0.1289598494768142	3	59	sentence_meaning2_syn2	expected	The sentence ended with an exclamation mark.	1	881608	13.689503926040112	1.613446374347225	-1.4844865248704107	4.412699019759139	1.5792714254079114	-1.4503115759310972	4.264443005995391
984	4	an	117	False	FacebookAI/roberta-base	0.9559057354927064	0.0650597661733627	4	59	sentence_meaning2_syn2	expected	The sentence ended with an exclamation mark.	1	435700	12.984711507260117	2.0545255497866908	-1.989465783613328	7.311626727990285	2.0491251573559044	-1.9840653911825417	7.272247501694901
985	5	exclamation	117	False	FacebookAI/roberta-base	0.5011420549126342	4.329967711615609	5	59	sentence_meaning2_syn2	expected	The sentence ended with an exclamation mark.	1	164	5.10594547390058	6.9852818020889496	-2.6553140904733405	14.229454693676157	6.375622700763867	-2.0456549891482583	7.734222711185601
986	6	mark.	117	False	FacebookAI/roberta-base	0.5013651698827744	1.085480511188507	6	59	sentence_meaning2_syn2	expected	The sentence ended with an exclamation mark.	1	14272	9.566124919629768	4.193974432977785	-3.108493921789278	22.387301970060648	4.029116161788344	-2.9436356505998367	18.98474288629267
987	0	The	118	False	FacebookAI/roberta-base	0.5308589339256287	0.9135996103286744	0	59	sentence_meaning2_syn2	unexpected	The phrase ended with an exclamation mark.	1	6500900	15.687451340644257	0.36307396011145876	0.5505256502172157	0.576646616281341	0.6392157956081483	0.2743838147205261	0.7600403046144252
988	1	phrase	118	False	FacebookAI/roberta-base	0.0012814527144655	9.608003616333008	1	59	sentence_meaning2_syn2	unexpected	The phrase ended with an exclamation mark.	1	2772	7.927685045615778	5.219356785824605	4.388646830508403	0.012417520867307968	6.187499540603136	3.4205040757298715	0.03269594954979343
989	2	ended	118	False	FacebookAI/roberta-base	0.0575621612370014	4.118735313415527	2	59	sentence_meaning2_syn2	unexpected	The phrase ended with an exclamation mark.	1	8533	9.051813463747946	4.515845194970527	-0.39710988155500004	1.4875193720132032	4.7427076123988385	-0.6239722989833112	1.8663269454165445
990	3	with	118	False	FacebookAI/roberta-base	0.892080545425415	0.1647541224956512	3	59	sentence_meaning2_syn2	unexpected	The phrase ended with an exclamation mark.	1	881608	13.689503926040112	1.613446374347225	-1.4486922518515737	4.257543078866855	1.5792714254079114	-1.4145173029122602	4.114499929430687
991	4	an	118	False	FacebookAI/roberta-base	0.9561595916748048	0.0646766573190689	4	59	sentence_meaning2_syn2	unexpected	The phrase ended with an exclamation mark.	1	435700	12.984711507260117	2.0545255497866908	-1.9898488924676219	7.314428413570078	2.0491251573559044	-1.9844485000368355	7.2750340978541645
992	5	exclamation	118	False	FacebookAI/roberta-base	0.5012948581716046	4.293256603675218	5	59	sentence_meaning2_syn2	unexpected	The phrase ended with an exclamation mark.	1	164	5.10594547390058	6.9852818020889496	-2.692025198413732	14.761540718011233	6.375622700763867	-2.0823660970886495	8.02343068874399
993	6	mark.	118	False	FacebookAI/roberta-base	0.3899367675185203	1.4941167533397677	6	59	sentence_meaning2_syn2	unexpected	The phrase ended with an exclamation mark.	1	14272	9.566124919629768	4.193974432977785	-2.6998576796380176	14.877614186755519	4.029116161788344	-2.5349994084485763	12.616423384771478
994	0	She	119	False	FacebookAI/roberta-base	0.1959651708602905	2.3513307571411133	0	60	sentence_meaning2_syn2	expected	She wrote a long sentence full of descriptive words.	4	272348	12.514839611059164	2.348584769233529	0.0027459879075841798	0.9972577788685807	2.1461111782554143	0.20521957888569897	0.8144684566990661
995	1	wrote	119	False	FacebookAI/roberta-base	0.1023887619376182	3.287870645523072	1	60	sentence_meaning2_syn2	expected	She wrote a long sentence full of descriptive words.	4	20257	9.916305056246742	3.9748217267360495	-0.6869510812129773	1.9876461137830361	3.5672405810105507	-0.27936993548747857	1.3222964177709648
996	2	a	119	False	FacebookAI/roberta-base	0.8534611463546753	0.228602647781372	2	60	sentence_meaning2_syn2	expected	She wrote a long sentence full of descriptive words.	4	2959949	14.900682934265681	0.8554560441128629	-0.626853396331491	1.87171176840461	0.4008416125540064	-0.17223896477263442	1.187961680290658
997	3	long	119	False	FacebookAI/roberta-base	0.1441650837659835	2.794206142425537	3	60	sentence_meaning2_syn2	expected	She wrote a long sentence full of descriptive words.	4	73317	11.202561423894746	3.1698458459965577	-0.3756397035710206	1.4559224755917008	2.361559588687494	0.43264655373804306	0.6487897636017005
998	4	sentence	119	False	FacebookAI/roberta-base	0.009825974702835	6.669183731079102	4	60	sentence_meaning2_syn2	expected	She wrote a long sentence full of descriptive words.	4	2385	7.777373602657861	5.31342596924993	1.3557577618291718	0.25775190587650343	6.344559426511555	0.3246243045675463	0.7227988548663499
999	5	full	119	False	FacebookAI/roberta-base	0.910789966583252	0.1348096579313278	5	60	sentence_meaning2_syn2	expected	She wrote a long sentence full of descriptive words.	4	27785	10.232287575708806	3.7770708636111747	-3.642261205679847	38.178067659154955	3.184937401242983	-3.050127743311655	21.11804193885505
1000	6	of	119	False	FacebookAI/roberta-base	0.999504327774048	0.0007152704638428	6	60	sentence_meaning2_syn2	expected	She wrote a long sentence full of descriptive words.	4	3139402	14.959543212419398	0.8186196050956571	-0.8179043346318143	2.265746611979114	0.37456351988344583	-0.37384824941960304	1.4533165920859958
1001	7	descriptive	119	False	FacebookAI/roberta-base	0.0021003880538046	8.89512825012207	7	60	sentence_meaning2_syn2	expected	She wrote a long sentence full of descriptive words.	4	248	5.517452896464707	6.727748733067015	2.167379517055055	0.11447720977620257	6.636463775562083	2.2586644745599873	0.10448994058450874
1002	8	words.	119	False	FacebookAI/roberta-base	0.2243479192256927	2.204584002494812	8	60	sentence_meaning2_syn2	expected	She wrote a long sentence full of descriptive words.	4	19756	9.891263137913406	3.9904936726815103	-1.7859096701866983	5.965003666309752	3.5991355698249006	-1.3945515673300886	4.033165563851206
1003	0	She	120	False	FacebookAI/roberta-base	0.1508397907018661	2.7289109230041504	0	60	sentence_meaning2_syn2	unexpected	She wrote a long phrase full of descriptive words.	4	272348	12.514839611059164	2.348584769233529	0.3803261537706213	0.6836384016045218	2.1461111782554143	0.5827997447487361	0.5583329864087497
1004	1	wrote	120	False	FacebookAI/roberta-base	0.0743021368980407	3.750452518463135	1	60	sentence_meaning2_syn2	unexpected	She wrote a long phrase full of descriptive words.	4	20257	9.916305056246742	3.9748217267360495	-0.2243692082729143	1.2515330104789495	3.5672405810105507	0.18321193745258446	0.8325916796771744
1005	2	a	120	False	FacebookAI/roberta-base	0.8453195691108704	0.2424312829971313	2	60	sentence_meaning2_syn2	unexpected	She wrote a long phrase full of descriptive words.	4	2959949	14.900682934265681	0.8554560441128629	-0.6130247611157316	1.8460066918268705	0.4008416125540064	-0.15841032955687512	1.171646857421686
1006	3	long	120	False	FacebookAI/roberta-base	0.1148013323545456	3.122788667678833	3	60	sentence_meaning2_syn2	unexpected	She wrote a long phrase full of descriptive words.	4	73317	11.202561423894746	3.1698458459965577	-0.04705717831772471	1.0481819406462818	2.361559588687494	0.761229078991339	0.4670919811215182
1007	4	phrase	120	False	FacebookAI/roberta-base	6.39929057797417e-05	13.93172836303711	4	60	sentence_meaning2_syn2	unexpected	She wrote a long phrase full of descriptive words.	4	2772	7.927685045615778	5.219356785824605	8.712371577212505	0.00016453757782629595	6.187499540603136	7.744228822433973	0.00043323561934307956
1008	5	full	120	False	FacebookAI/roberta-base	0.031773280352354	4.9760422706604	5	60	sentence_meaning2_syn2	unexpected	She wrote a long phrase full of descriptive words.	4	27785	10.232287575708806	3.7770708636111747	1.1989714070492257	0.30150417754229136	3.184937401242983	1.7911048694174174	0.16677580235130846
